Appendix S1. Occurrence data for the 73 sarcophagid species used in this study . Empty cells are missing data (i.e. were absent in specimens labels or method description).,,,,,,,,,,,,,,,,,,,,,,
Country,State_or_Province,Municipality,Locality,Latitude,Longitude,Species_name,,Method (Collecting information),Determiner,Collector,Data,Reference,Remarks,Original genus,Original species,Modified,Source of data,Qualifier ,Uncertanty (m),Coordinate validity,Equal longitude and latitude ,Plain zeros 
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.4846,-41.88252,Peckia (Sarcodexia) lambens,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Peckia,lambens,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.48548,-41.88252,Peckia (Squamatodes) ingens,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Peckia,ingens,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.48548,-41.88252,Peckia (Euboettcheria) anguilla,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Peckia,anguilla,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.4846,-41.88252,Peckia (Euboettcheria) collusor,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Peckia,collusor,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.48548,-41.88252,Peckia (Euboettcheria) collusor,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Peckia,collusor,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.4813,-41.88252,Peckia (Euboettcheria) collusor,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Peckia,collusor,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.48488,-41.88252,Peckia (Pattonella) intermutans,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Peckia,intermutans,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.48548,-41.88252,Peckia (Pattonella) intermutans,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Peckia,intermutans,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.48548,-41.88252,Peckia (Peckia) pexata,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Peckia,pexata,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.4846,-41.88252,Peckia (Peckia) pexata,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Peckia,pexata,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.48488,-41.88252,Peckia (Peckia) pexata,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Peckia,pexata,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.4813,-41.88252,Peckia (Peckia) pexata,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Peckia,pexata,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.4813,-41.88252,Ravinia belforti,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Ravinia,belforti,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.48548,-41.88252,Ravinia belforti,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Ravinia,belforti,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.4813,-41.88252,Sarcofahrtiopsis cuneata,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Sarcofahrtiopsis,cuneata,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.4846,-41.88252,Ravinia belforti,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Ravinia,belforti,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.48488,-41.88252,Ravinia belforti,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,29-01.vi.2016, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Ravinia,belforti,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio das Ostras,Área de Relevante Interesse Ecológico de Itapebussus,-22.4813,-41.88252,Titanogrypa (Cucullomyia) larvicida,,Van Someren Rydon,"verificado por Gomes, M.M.",M.M. Gomes & C.A. Mello-Patiu,05-07.i.2017, ,"Material perdido no incêndio e recuperado em planilha; publicado na ref GOMES, Marina Morim; DE MELLO-PATIU, Cátia Antunes. Diversity of flesh flies (Diptera: Sarcophagidae) in an Atlantic forest fragment in Rio das Ostras, RJ, Southeastern Brazil. EntomoBrasilis, v. 14, p. e940-e940, 2021.",Titanogrypa,larvicida,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,MT,Chapada dos Guimarães,"Chapada dos Guimarães, Trilha Cachoeira Véu da Noiva",-15.40936,-55.83325,Dexosarcophaga (Farrimyia) carvalhoi,,Shannon,"verificado por Gomes, M.M.",Lamas Nihei & equipe col.,17.i.2012, ,peixe,Dexosarcophaga,carvolhoi,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,MT,Chapada dos Guimarães,Trans. Ciliar Cerrado T.C. Véu da Noiva,-15.40931,-55.83331,Dexosarcophaga (Bezzisca) ampullula,,Malaise,"verificado por Gomes, M.M.",Lamas Nihei & equipe col.,08-09.ix.2011, ,Malaise 17,Dexosarcophaga,ampullula,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,MT,Chapada dos Guimarães,Trilha da Pedra (Mirante),-15.40606,-55.83542,Helicobia aurescens,,Malaise,"verificado por Gomes, M.M.",Lamas Nihei & equipe col.,19.ix-13.x.2011, ,Malaise 22,Helicobia,aurescens,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Paracambi, ,-22.6219,-43.72558,Peckia (Pattonella) intermutans,, ,"verificado por Gomes, M.M.", ,05.viii.2002, ,Peixe Floresta,Peckia,intermutans,no,MNRJ,Poor,7.56,TRUE,TRUE,TRUE
Brasil,MT,Sinop,"BR 163, Km 500-600",-12.51667,-55.61667,Ravinia belforti,, ,"verificado por Gomes, M.M.", , , , ,Ravinia,belforti,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,SP,São Paulo,"Butantã, Horto O. Cruz",-23.65008,-46.64811,Lipoptilocnema lanei,, ,"verificado por Gomes, M.M.", ,22.vii.1971, , ,Lipoptilocnema,lanei,no,MNRJ,Poor,22,TRUE,TRUE,TRUE
Brasil,RJ,Cachoeiras de Macacu,REGUA,-22.451426,-42.772068,Peckia (Pattonella) intermutans,,Van Someren,"verificado por Gomes, M.M.",Grupo Sprite (disciplina),15.xi.2020, ,peixe,Peckia,intermutans,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Cachoeiras de Macacu,REGUA,-22.451426,-42.772068,Peckia (Peckia) chrysostoma,,Van Someren,"verificado por Gomes, M.M.",Grupo Sprite (disciplina),15.xi.2020, ,peixe,Peckia,chrysostoma,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Cachoeiras de Macacu,REGUA,-22.51584,-42.72878,Peckia (Euboettcheria) subducta,,coleta ativa,"verificado por Gomes, M.M.",Grupo Sprite (disciplina),12-16.xi.2020, ,peixe,Peckia,subducta,no,MNRJ,Excellent,17.42,TRUE,TRUE,TRUE
Brasil,AM,Manaus,"ZF2, km14, orre",-2.58917,-60.11528,Helicobia morionella,,Malaise,"verificado por Gomes, M.M.","J.A. Rafael, F.F. Xavier",1-17.i.2017, ,Malaise grande 34 m na torre,Helicobia,morionella,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,AM,Manaus,"ZF2, km14",-2.58917,-60.16528,Dexosarcophaga (Dexosarcophaga) transita,,Malaise,"verificado por Gomes, M.M.","J.A. Rafael, F.F. Xavier",17-31.viii.2017, ,32m,Dexosarcophaga,transita,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,CE,Guaramiranga,"Poço da Veada, RPPN Serra da Pacavira",-4.24687,-38.92472,Peckia (Pattonella) intermutans,,Van Someren,"verificado por Gomes, M.M.",MA Menezes,04-06.xii.2021, ,762m,Peckia,intermutans,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Cachoeiras de Macacu,REGUA,-22.45143,-42.77207,Peckia (Pattonella) intermutans,,Van Someren,"verificado por Gomes, M.M.",Grupo Sprite (disciplina),14.xi.2021, , ,Peckia,intermutans,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Quissamã,PARNA Jurubatiba,-22.19611,-41.46556,Peckia (Peckia) pexata,,Armadilha com isca,"verificado por Gomes, M.M.",AB Costa,13-15.x.2018, , ,Peckia,pexata,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Quissamã,PARNA Jurubatiba,-22.19611,-41.46556,Oxysarcodexia thornax,,Armadilha com isca,"verificado por Gomes, M.M.",AB Costa,13-15.x.2018, , ,Oxysarcodexia,thornax,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,DF,Brasília,Fazenda Água Limpa,-15.9594,-47.9328,Helicobia aurescens,,malaise,"verificado por Gomes, M.M.",AJC Aguiar,28.vi.2011, , ,Helicobia,aurescens,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,MG,Chapada Gaúcha,PN Grande Sertão Veredas,-15.17528,-45.72081,Dexosarcophaga (Dexosarcophaga) transita,,malaise,"verificado por Gomes, M.M.",Perioto & Lara,03.vii.2018, ,cerrado,Dexosarcophaga,transita,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Macaé,Parque Atalaia,-22.30224,-42.00593,Peckia (Euboettcheria) subducta,, ,"verificado por Gomes, M.M.",Santos,01.iii.2019, ,peixe,Peckia,subducta,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Macaé,Parque Atalaia,-22.30224,-42.00593,Peckia (Pattonella) intermutans,, ,"verificado por Gomes, M.M.",Santos,01.iii.2019, ,peixe,Peckia,intermutans,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Macaé,Parque Atalaia,-22.30224,-42.00593,Peckia (Peckia) chrysostoma,, ,"verificado por Gomes, M.M.",Santos,01.iii.2019, ,peixe,Peckia,chrysostoma,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Macaé,Parque Atalaia,-22.30224,-42.00593,Engelimyia inops,, ,"verificado por Gomes, M.M.",Santos,01.iii.2019, ,peixe,Engelimyia,inops,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,MG,Chapada Gaúcha,PN Grande Sertão Veredas,-15.17528,-45.72081,Dexosarcophaga (Farrimyia) carvalhoi,,Malaise,"verificado por Gomes, M.M.",Perioto & Lara,03.vii.2018, ,"ponto 4, cerrado",Dexosarcophaga,carvalhoi,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,MG,Chapada Gaúcha,PN Grande Sertão Veredas,-15.17517,-45.72128,Dexosarcophaga (Farrimyia) carvalhoi,,Malaise,"verificado por Gomes, M.M.",Perioto & Lara,17.vii.2018, ,"ponto 3, cerrado",Dexosarcophaga,carvalhoi,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,MG,Uberaba,IFTM,-19.66139,-47.96333,Oxysarcodexia thornax,,blue pan trap,"verificado por Gomes, M.M.",Capellari,06-07.iii.2017, , ,Oxysarcodexia,thornax,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,CE,Guaraciaba do Norte, ,-4.90769,-37.34511,Oxysarcodexia thornax,,Malaise,"verificado por Gomes, M.M.",VR Souza,23.iii-24.v.2017, ,841m,Oxysarcodexia,thornax,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,CE,Guaraciaba do Norte, ,-4.90769,-37.34511,Oxysarcodexia avuncula,,Malaise,"verificado por Gomes, M.M.",VR Souza,23.iii-24.v.2017, ,841m,Oxysarcodexia,avuncula,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Casimiro de Abreu,"Reserva Biológica União, trilha três pontes",-22.4822,-42.14422,Oxysarcodexia avuncula,,Malaise,"verificado por Gomes, M.M.",Eq. Col,25.x-7.xi.2013, , ,Oxysarcodexia,avuncula,no,MNRJ,Poor,12.11,TRUE,TRUE,TRUE
Brasil,SP,Getuina, ,-21.82,-50.06222,Oxysarcodexia avuncula,, ,"verificado por Gomes, M.M.",Capellari,2.i.2017, , ,Oxysarcodexia,avuncula,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Guapimirim,Parque Nacional da Serra dos Órgãos,-22.49411,-42.99844,Peckia (Pattonella) resona,,Van Someren,"Gomes, M.M.","Gomes, M.M.",25.iv-23.v.2022, ,342m,Peckia,resona,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Teresópolis,"Parque Nacional da Serra dos Órgãos, casa do pesquisador",-22.48847,-42.99758,Peckia (Pattonella) resona,,Van Someren,"Gomes, M.M.","Gomes, M.M.",23-26.v.2022, ,1135m,Peckia,resona,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Teresópolis,"Parque Nacional da Serra dos Órgãos, barragem",-22.48475,-42.98486,Peckia (Pattonella) resona,,Van Someren,"Gomes, M.M.","Gomes, M.M.",23-26.v.2022, ,1135m,Peckia,resona,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Magé,Santo Aleixo,-22.5539,-43.0486,Peckia (Euboettcheria) collusor,,Van Someren,"Gomes, M.M.",Mello-Patiu,16-17.v.2021, , ,Peckia,collusor,no,MNRJ,Poor, ,TRUE,TRUE,TRUE
Brasil,CE,Guaramiranga,"Poço da Veada, RPPN Serra da Pacavira",-4.24687,-38.92472,Peckia (Euboettcheria) collusor,,Van Someren,"Gomes, M.M.","Menezes, M.A.",06-06.xii.2021, ,762m,Peckia,collusor,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Guapimirim,Parque Nacional da Serra dos Órgãos,-22.49411,-42.99844,Peckia (Euboettcheria) subducta,,Van Someren,"Gomes, M.M.","Gomes, M.M.",25.iv-23.v.2022, ,342m,Peckia,subducta,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,MG, ,P.N. Grande Sertão Veredas,-15.18669,-45.71108,Peckia (Sarcodexia) lambens,,Van Someren,"Mello-Patiu, C.A.","Alvarez, D. & Santis, M.",3-9.ii.2018, , ,Peckia,lambens,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,CE,Guaramiranga,"Poço da Veada, RPPN Serra da Pacavira",-4.24687,-38.92472,Peckia (Squamatodes) ingens,,Van Someren,"Gomes, M.M.","Menezes, M.A.",06-06.xii.2021, ,762m,Peckia,ingens,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,MG, ,"Chapada Gaúcha, PN Grande Sertão Veredas",-15.17517,-45.72128,Dexosarcophaga (Dexosarcophaga) transita,,malaise,J.R. Santos,Perioto & Lara,17.vii.2018, , ,Dexosarcophaga,transita,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Itatiaia,"Parque Nacional do Itatiaia, casa do pesquisador",-22.4547,-44.6083,Dexosarcophaga (Dexosarcophaga) transita,,rede,"Gomes, M.M.","Barbosa, L.",13.iv.2014, , ,Dexosarcophaga,transita,no,MNRJ,Poor, ,TRUE,TRUE,TRUE
Brasil,RJ,Guapimirim,Parque Nacional da Serra dos Órgãos,-22.49411,-42.99844,Engelimyia inops,,Van Someren,"Gomes, M.M.","Gomes, M.M.",25.iv-23.v.2022, , ,Engelimyia,inops,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Casimiro de Abreu,"Reserva Biológica União, trilha três pontes",-22.4822,-42.14422,Helicobia morionella,,Malaise,"Gomes, M.M.",Eq. Col,14.i-14.ii.2014, , ,Helicobia,morionella,no,MNRJ,Poor,12.11,TRUE,TRUE,TRUE
Brasil,RJ,Magé,Santo Aleixo,-22.5539,-43.0486,Helicobia morionella,,Van Someren,"Gomes, M.M.",Mello-Patiu,16-17.v.2021, , ,Helicobia,morionella,no,MNRJ,Poor, ,TRUE,TRUE,TRUE
Brasil,CE,Guaraciaba do Norte, ,-4.90769,-37.34508,Helicobia aurescens,,malaise,"Gomes, M.M.","Souza, V.R.",23.iii-24.v.2017, , ,Helicobia,aurescens,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,RJ,Itatiaia,"Parque Nacional de Itatiaia, estrada casa do pesquisador",-22.44178,-44.58832,Helicobia aurescens,,rede,"Gomes, M.M.","Barbosa, L.",24.v.2014, , ,Helicobia,aurescens,no,MNRJ,Poor,8.83,TRUE,TRUE,TRUE
Brasil,RJ,Itatiaia,"Parque Nacional de Itatiaia, estrada casa do pesquisador",-22.44178,-44.58832,Oxysarcodexia avuncula,,Rede,"Gomes, M.M.","Barbosa, L.",13-14.vi.2014, , ,Oxysarcodexia,avuncula,no,MNRJ,Poor,8.83,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro,"São Cristóvão, Horto Botânico do Museu Nacional",-22.92322,-43.45093,Oxysarcodexia timida,,coleta ativa,J.R. Santos,J.R. Santos & C.A. Mello-Patiu,15.x.2019, , ,Oxysarcodexia,timida,no,MNRJ,Poor,19.55,TRUE,TRUE,TRUE
Brasil,GO,Jataí, ,-17.90976,-51.73198,Oxysarcodexia thornax,, ,J.R. Santos,F.M. Oliveira,x.1972, , ,Oxysarcodexia,thornax,no,MNRJ,Poor,47.79,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro,"Morro do Cachambi, Vila Valqueire",-22.8947,-43.3875,Oxysarcodexia thornax,, ,"Gomes, M.M.","Capistrano, F.A.; Gouvea, L.F.; Fernandes, J.M.",01.xii.2011, , ,Oxysarcodexia,thornax,no,MNRJ,Poor, ,TRUE,TRUE,TRUE
Brasil,RJ,Casimiro de Abreu,"Reserva Biológica União, trilha três pontes, linha férra",-22.4822,-42.14422,Oxysarcodexia thornax,,Malaise,"Gomes, M.M.",Eq. Col,25.viii-25.ix.2013, , ,Oxysarcodexia,thornax,no,MNRJ,Poor,12.11,TRUE,TRUE,TRUE
Brasil,RJ,Itatiaia,Posto do Marcão,-22.37361,-44.704,Oxysarcodexia varia,,Van Someren,"Mello-Patiu, C.A.",Nihei et al,12-18.iii.2017, ,2444m,Oxysarcodexia,varia,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,PE,Tupanatinga,"PARNA do Catimbau, estrada para a fazenda laranjeiras, terra 11",-8.49403,-37.31572,Argoravinia rufiventris,,yellow pan trap,JR Santos,"Rodrigues, J.M.S. & Carrenho, C.",17-20.iii.2019, ,777m,Argoravinia,rufiventris,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,MG, ,P.N. Grande Sertão Veredas,-15.18669,-45.71108,Argoravinia rufiventris,,Van Someren,C.A. Mello-Patiu,"Alvarez, D. & Santis, M.",3-9.ii.2018, , ,Argoravinia,rufiventris,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
Brasil,MS,Corguinho,"Taboco, Reserva Quinta do Sol",-19.77927778,-55.24338889,Tricharaea (Sarcophagula) occidua,,malaise,"Gomes, M.M.","Lamas, Nihei e eq. col.",21.v-04.vi.2012, , ,Tricharaea,occidua,no,MNRJ,Excellent, ,TRUE,TRUE,TRUE
